hex_id,jam_count_prediction,hour,jam_count_3_weeks_ago,jam_count_2_weeks_ago,jam_count_1_weeks_ago,jam_count_0_weeks_ago
114,NA,5,0,0,0,0
114,NA,6,0,0,0,0
114,NA,7,0,0,0,0
114,NA,8,0,0,0,0
114,NA,9,0,0,0,0
114,NA,10,0,0,0,0
114,NA,11,0,0,0,0
114,NA,12,0,0,0,0
114,NA,13,0,0,0,0
114,NA,14,0,0,0,0
114,NA,15,0,0,0,0
114,NA,16,0,0,0,0
114,NA,18,0,0,0,0
114,NA,19,1,0,0,0
114,NA,20,0,0,0,0
114,NA,21,0,0,0,0
114,NA,22,0,0,0,0
115,NA,5,0,0,0,0
115,NA,6,0,0,0,0
115,NA,7,0,0,0,0
115,NA,8,0,0,0,0
115,NA,9,0,0,0,0
115,NA,10,0,0,0,0
115,NA,11,0,0,0,0
115,NA,12,0,0,0,0
115,NA,13,0,0,0,0
115,NA,14,0,0,0,0
115,NA,15,0,0,0,0
115,NA,16,0,0,0,0
115,NA,18,0,0,0,0
115,NA,19,0,0,0,0
115,NA,20,0,0,0,0
115,NA,21,0,0,0,0
115,NA,22,0,0,0,0
116,NA,5,0,0,0,0
116,NA,6,0,0,0,0
116,NA,7,0,0,0,0
116,NA,8,0,0,0,0
116,NA,9,0,0,0,0
116,NA,10,0,0,0,0
116,NA,11,0,0,0,0
116,NA,12,0,0,0,0
116,NA,13,0,0,0,0
116,NA,14,0,0,0,0
116,NA,15,0,0,0,0
116,NA,16,0,0,0,0
116,NA,18,0,0,0,0
116,NA,19,0,0,0,0
116,NA,20,0,0,0,0
116,NA,21,0,0,0,0
116,NA,22,0,0,0,0
117,NA,5,0,0,0,0
117,NA,6,0,0,0,0
117,NA,7,0,0,0,0
117,NA,8,0,0,0,0
117,NA,9,1,0,0,0
117,NA,10,2,0,0,0
117,NA,11,0,0,0,0
117,NA,12,1,0,0,0
117,NA,13,0,0,0,1
117,NA,14,0,1,0,2
117,NA,15,1,1,1,0
117,NA,16,0,0,0,0
117,NA,18,0,0,0,0
117,NA,19,0,0,0,0
117,NA,20,0,0,0,0
117,NA,21,0,0,0,0
117,NA,22,0,0,0,0
118,NA,5,0,0,0,0
118,NA,6,0,0,0,0
118,NA,7,0,0,0,0
118,NA,8,0,0,1,0
118,NA,9,0,0,0,0
118,NA,10,0,0,0,0
118,NA,11,0,0,0,0
118,NA,12,0,0,0,0
118,NA,13,0,0,0,0
118,NA,14,0,0,0,0
118,NA,15,0,0,0,0
118,NA,16,0,0,0,0
118,NA,18,0,0,0,0
118,NA,19,0,0,0,0
118,NA,20,0,0,0,0
118,NA,21,0,0,0,0
118,NA,22,0,0,0,0
119,NA,5,0,0,0,0
119,NA,6,0,0,0,0
119,NA,7,0,0,0,0
119,NA,8,0,0,1,0
119,NA,9,0,0,0,0
119,NA,10,0,0,0,0
119,NA,11,0,0,0,0
119,NA,12,0,0,0,0
119,NA,13,0,0,0,0
119,NA,14,0,0,0,0
119,NA,15,0,0,0,0
119,NA,16,0,0,0,0
119,NA,18,0,0,0,0
119,NA,19,0,0,0,0
119,NA,20,0,0,0,0
119,NA,21,0,0,0,0
119,NA,22,0,0,0,0
120,NA,5,0,0,0,0
120,NA,6,0,0,0,0
120,NA,7,0,0,0,0
120,NA,8,0,0,0,0
120,NA,9,0,0,0,0
120,NA,10,0,0,0,0
120,NA,11,0,0,1,1
120,NA,12,0,0,0,0
120,NA,13,0,1,0,0
120,NA,14,0,0,0,0
120,NA,15,0,0,0,0
120,NA,16,0,0,0,0
120,NA,18,0,0,0,0
120,NA,19,0,0,0,0
120,NA,20,0,0,0,0
120,NA,21,0,0,0,0
120,NA,22,0,0,0,0
121,NA,5,0,0,0,0
121,NA,6,0,0,0,0
121,NA,7,0,0,0,0
121,NA,8,0,0,0,0
121,NA,9,0,0,0,0
121,NA,10,0,0,0,0
121,NA,11,0,0,1,1
121,NA,12,0,0,0,0
121,NA,13,0,1,0,0
121,NA,14,0,0,0,0
121,NA,15,0,0,0,0
121,NA,16,0,0,0,0
121,NA,18,0,0,0,0
121,NA,19,0,0,0,0
121,NA,20,0,0,0,0
121,NA,21,0,0,0,0
121,NA,22,0,0,0,0
122,NA,5,0,0,0,0
122,NA,6,0,0,0,0
122,NA,7,0,0,0,0
122,NA,8,0,0,0,0
122,NA,9,0,0,0,0
122,NA,10,0,0,0,0
122,NA,11,0,0,0,0
122,NA,12,0,0,0,0
122,NA,13,0,0,0,0
122,NA,14,0,0,0,0
122,NA,15,0,0,0,0
122,NA,16,0,0,0,0
122,NA,18,0,0,0,0
122,NA,19,0,0,0,0
122,NA,20,0,0,0,0
122,NA,21,0,0,0,0
122,NA,22,0,0,0,0
123,NA,5,0,0,0,0
123,NA,6,0,0,0,0
123,NA,7,0,0,0,0
123,NA,8,0,0,0,0
123,NA,9,0,0,0,0
123,NA,10,0,0,0,0
123,NA,11,0,0,0,0
123,NA,12,0,0,0,0
123,NA,13,0,0,0,0
123,NA,14,0,0,0,0
123,NA,15,0,0,0,0
123,NA,16,0,0,0,0
123,NA,18,0,0,0,0
123,NA,19,0,0,0,0
123,NA,20,0,0,0,0
123,NA,21,0,0,0,0
123,NA,22,0,0,0,0
124,NA,5,0,0,0,0
124,NA,6,0,0,0,0
124,NA,7,0,0,0,0
124,NA,8,0,0,0,0
124,NA,9,0,0,0,0
124,NA,10,0,0,0,0
124,NA,11,0,0,0,0
124,NA,12,0,0,0,0
124,NA,13,0,0,0,0
124,NA,14,0,0,0,0
124,NA,15,0,0,0,0
124,NA,16,0,0,0,0
124,NA,18,0,0,0,0
124,NA,19,0,0,0,0
124,NA,20,0,0,0,0
124,NA,21,0,0,0,0
124,NA,22,0,0,0,0
125,NA,5,0,0,0,0
125,NA,6,0,0,0,0
125,NA,7,0,0,0,0
125,NA,8,0,0,0,0
125,NA,9,0,0,0,0
125,NA,10,0,0,0,0
125,NA,11,0,0,0,0
125,NA,12,0,0,0,0
125,NA,13,0,0,0,0
125,NA,14,0,0,0,0
125,NA,15,0,0,0,0
125,NA,16,0,0,0,0
125,NA,18,0,0,0,0
125,NA,19,0,0,0,0
125,NA,20,0,0,0,0
125,NA,21,0,0,0,0
125,NA,22,0,0,0,0
126,NA,5,0,0,0,0
126,NA,6,0,0,0,0
126,NA,7,0,0,0,0
126,NA,8,0,0,0,0
126,NA,9,1,0,0,0
126,NA,10,2,0,0,0
126,NA,11,0,0,0,0
126,NA,12,1,0,0,0
126,NA,13,0,0,0,1
126,NA,14,0,1,0,2
126,NA,15,1,1,1,0
126,NA,16,0,0,0,0
126,NA,18,0,0,0,0
126,NA,19,0,0,0,0
126,NA,20,0,0,0,0
126,NA,21,0,0,0,0
126,NA,22,0,0,0,0
127,NA,5,0,0,0,0
127,NA,6,0,0,0,0
127,NA,7,0,0,0,0
127,NA,8,0,0,1,0
127,NA,9,0,0,0,0
127,NA,10,0,0,0,0
127,NA,11,0,0,0,0
127,NA,12,0,0,0,0
127,NA,13,0,0,0,0
127,NA,14,0,0,0,0
127,NA,15,0,0,0,0
127,NA,16,0,0,0,0
127,NA,18,0,0,0,0
127,NA,19,0,0,0,0
127,NA,20,0,0,0,0
127,NA,21,0,0,0,0
127,NA,22,0,0,0,0
128,NA,5,0,0,0,0
128,NA,6,0,0,0,0
128,NA,7,0,0,0,0
128,NA,8,0,0,0,0
128,NA,9,0,0,0,0
128,NA,10,0,0,0,0
128,NA,11,0,0,1,1
128,NA,12,0,0,0,0
128,NA,13,0,1,0,0
128,NA,14,0,0,0,0
128,NA,15,0,0,0,0
128,NA,16,0,0,0,0
128,NA,18,0,0,0,0
128,NA,19,0,0,0,0
128,NA,20,0,0,0,0
128,NA,21,0,0,0,0
128,NA,22,0,0,0,0
129,NA,5,0,0,0,0
129,NA,6,0,0,0,0
129,NA,7,0,0,0,0
129,NA,8,0,0,0,0
129,NA,9,0,0,0,0
129,NA,10,0,0,0,0
129,NA,11,0,0,0,0
129,NA,12,0,0,0,0
129,NA,13,0,0,0,0
129,NA,14,0,0,0,0
129,NA,15,0,0,0,0
129,NA,16,0,0,0,0
129,NA,18,0,0,0,0
129,NA,19,0,0,0,0
129,NA,20,0,0,0,0
129,NA,21,0,0,0,0
129,NA,22,0,0,0,0
130,NA,5,0,0,0,0
130,NA,6,0,0,0,1
130,NA,7,0,0,0,0
130,NA,8,0,0,0,0
130,NA,9,1,0,0,0
130,NA,10,0,0,1,0
130,NA,11,0,0,0,1
130,NA,12,0,0,0,0
130,NA,13,0,0,1,0
130,NA,14,1,0,0,1
130,NA,15,1,0,0,0
130,NA,16,0,0,0,0
130,NA,18,0,0,0,0
130,NA,19,0,0,0,0
130,NA,20,0,0,0,0
130,NA,21,0,0,0,0
130,NA,22,0,0,0,0
131,NA,5,0,0,0,0
131,NA,6,0,0,0,1
131,NA,7,0,0,0,0
131,NA,8,0,0,0,0
131,NA,9,0,0,0,0
131,NA,10,0,0,0,0
131,NA,11,0,0,0,0
131,NA,12,0,0,0,0
131,NA,13,0,0,0,0
131,NA,14,1,0,0,0
131,NA,15,0,0,0,0
131,NA,16,0,0,0,0
131,NA,18,0,0,0,0
131,NA,19,0,0,0,0
131,NA,20,0,0,0,0
131,NA,21,0,0,0,0
131,NA,22,0,0,0,0
132,NA,5,0,0,0,0
132,NA,6,0,0,0,0
132,NA,7,0,0,0,0
132,NA,8,0,0,0,0
132,NA,9,0,0,0,0
132,NA,10,0,0,0,0
132,NA,11,0,0,0,0
132,NA,12,0,0,0,0
132,NA,13,0,0,0,0
132,NA,14,0,0,0,0
132,NA,15,0,0,0,0
132,NA,16,0,0,0,0
132,NA,18,0,0,0,0
132,NA,19,0,0,0,0
132,NA,20,0,0,0,0
132,NA,21,0,0,0,0
132,NA,22,0,0,0,0
133,NA,5,0,0,0,0
133,NA,6,0,0,0,0
133,NA,7,0,0,0,0
133,NA,8,0,0,0,0
133,NA,9,0,0,0,0
133,NA,10,0,0,0,0
133,NA,11,0,0,0,0
133,NA,12,0,0,0,0
133,NA,13,0,0,0,0
133,NA,14,0,0,0,0
133,NA,15,0,0,0,0
133,NA,16,0,0,0,0
133,NA,18,0,0,0,0
133,NA,19,0,0,0,0
133,NA,20,0,0,0,0
133,NA,21,0,0,0,0
133,NA,22,0,0,0,0
134,NA,5,0,0,0,0
134,NA,6,0,0,0,0
134,NA,7,0,0,0,0
134,NA,8,0,0,0,0
134,NA,9,0,0,0,0
134,NA,10,0,0,0,0
134,NA,11,0,0,0,0
134,NA,12,0,0,0,0
134,NA,13,0,0,0,0
134,NA,14,0,0,0,0
134,NA,15,0,0,0,0
134,NA,16,0,0,0,0
134,NA,18,0,0,0,0
134,NA,19,0,0,0,0
134,NA,20,0,0,0,0
134,NA,21,0,0,0,0
134,NA,22,0,0,0,0
135,NA,5,0,0,0,0
135,NA,6,0,0,0,0
135,NA,7,0,0,0,0
135,NA,8,0,0,0,0
135,NA,9,0,0,0,0
135,NA,10,0,0,0,0
135,NA,11,0,0,0,0
135,NA,12,0,0,0,0
135,NA,13,0,0,0,0
135,NA,14,0,0,0,0
135,NA,15,0,0,0,0
135,NA,16,0,0,0,0
135,NA,18,0,0,0,0
135,NA,19,0,0,0,0
135,NA,20,0,0,0,0
135,NA,21,0,0,0,0
135,NA,22,0,0,0,0
136,NA,5,0,0,0,0
136,NA,6,0,0,0,0
136,NA,7,0,0,0,0
136,NA,8,0,0,0,0
136,NA,9,0,0,0,0
136,NA,10,0,0,0,0
136,NA,11,0,0,0,0
136,NA,12,0,0,0,0
136,NA,13,0,0,0,0
136,NA,14,0,0,0,0
136,NA,15,0,0,0,0
136,NA,16,0,0,0,0
136,NA,18,0,0,0,0
136,NA,19,0,0,0,0
136,NA,20,0,0,0,0
136,NA,21,0,0,0,0
136,NA,22,0,0,0,0
137,NA,5,0,0,0,0
137,NA,6,0,0,0,0
137,NA,7,0,0,0,0
137,NA,8,0,0,0,0
137,NA,9,1,0,0,0
137,NA,10,2,0,0,0
137,NA,11,0,0,0,0
137,NA,12,1,0,0,0
137,NA,13,0,0,0,1
137,NA,14,0,1,0,2
137,NA,15,1,1,1,0
137,NA,16,0,0,0,0
137,NA,18,0,0,0,0
137,NA,19,0,0,0,0
137,NA,20,0,0,0,0
137,NA,21,0,0,0,0
137,NA,22,0,0,0,0
138,NA,5,0,0,0,0
138,NA,6,0,0,0,0
138,NA,7,0,0,0,0
138,NA,8,0,0,0,0
138,NA,9,0,0,0,0
138,NA,10,0,0,0,0
138,NA,11,0,0,0,0
138,NA,12,0,0,0,0
138,NA,13,0,0,0,0
138,NA,14,0,0,0,0
138,NA,15,0,0,0,0
138,NA,16,0,0,0,0
138,NA,18,0,0,0,0
138,NA,19,0,0,0,0
138,NA,20,0,0,0,0
138,NA,21,0,0,0,0
138,NA,22,0,0,0,0
139,NA,5,0,0,0,0
139,NA,6,0,0,0,0
139,NA,7,0,0,0,0
139,NA,8,0,0,0,0
139,NA,9,0,0,0,0
139,NA,10,0,0,0,0
139,NA,11,0,0,0,0
139,NA,12,0,0,0,0
139,NA,13,0,0,0,0
139,NA,14,0,0,0,0
139,NA,15,0,0,0,0
139,NA,16,0,0,0,0
139,NA,18,0,0,0,0
139,NA,19,0,0,0,0
139,NA,20,0,0,0,0
139,NA,21,0,0,0,0
139,NA,22,0,0,0,0
140,NA,5,0,0,0,0
140,NA,6,0,0,0,0
140,NA,7,0,0,0,0
140,NA,8,0,0,0,0
140,NA,9,0,0,0,0
140,NA,10,0,0,0,0
140,NA,11,0,0,0,0
140,NA,12,0,0,0,0
140,NA,13,0,0,0,0
140,NA,14,0,0,0,0
140,NA,15,0,0,0,0
140,NA,16,0,0,0,0
140,NA,18,0,0,0,0
140,NA,19,0,0,0,0
140,NA,20,0,0,0,0
140,NA,21,0,0,0,0
140,NA,22,0,0,0,0
141,NA,5,0,0,0,0
141,NA,6,0,0,0,0
141,NA,7,0,0,0,0
141,NA,8,0,0,0,0
141,NA,9,0,0,0,0
141,NA,10,0,0,0,0
141,NA,11,0,0,0,0
141,NA,12,0,0,0,0
141,NA,13,0,0,0,0
141,NA,14,0,0,0,0
141,NA,15,0,0,0,0
141,NA,16,0,0,0,0
141,NA,18,0,0,0,0
141,NA,19,0,0,0,0
141,NA,20,0,0,0,0
141,NA,21,0,0,0,0
141,NA,22,0,0,0,0
142,NA,5,0,0,0,0
142,NA,6,0,0,0,0
142,NA,7,0,0,0,0
142,NA,8,0,0,0,0
142,NA,9,0,0,0,0
142,NA,10,0,0,0,0
142,NA,11,0,0,1,1
142,NA,12,0,0,0,0
142,NA,13,0,1,0,0
142,NA,14,0,0,0,0
142,NA,15,0,0,0,0
142,NA,16,0,0,0,0
142,NA,18,0,0,0,0
142,NA,19,0,0,0,0
142,NA,20,0,0,0,0
142,NA,21,0,0,0,0
142,NA,22,0,0,0,0
143,NA,5,0,0,0,0
143,NA,6,0,0,0,0
143,NA,7,0,0,0,0
143,NA,8,0,0,0,0
143,NA,9,0,0,0,0
143,NA,10,0,0,0,0
143,NA,11,0,0,0,0
143,NA,12,0,0,0,0
143,NA,13,0,0,0,0
143,NA,14,0,0,0,0
143,NA,15,0,0,0,0
143,NA,16,0,0,0,0
143,NA,18,0,0,0,0
143,NA,19,0,0,0,0
143,NA,20,0,0,0,0
143,NA,21,0,0,0,0
143,NA,22,0,0,0,0
144,NA,5,0,0,0,0
144,NA,6,0,0,0,0
144,NA,7,0,0,0,0
144,NA,8,0,0,0,0
144,NA,9,0,0,0,0
144,NA,10,0,0,0,0
144,NA,11,0,0,0,0
144,NA,12,0,0,0,0
144,NA,13,0,0,0,0
144,NA,14,0,0,0,0
144,NA,15,0,0,0,0
144,NA,16,0,0,0,0
144,NA,18,0,0,0,0
144,NA,19,0,0,0,0
144,NA,20,0,0,0,0
144,NA,21,0,0,0,0
144,NA,22,0,0,0,0
145,NA,5,0,0,0,0
145,NA,6,0,0,0,0
145,NA,7,0,0,0,0
145,NA,8,0,0,0,0
145,NA,9,0,0,0,0
145,NA,10,0,0,0,0
145,NA,11,0,0,0,0
145,NA,12,0,0,0,0
145,NA,13,0,0,0,0
145,NA,14,0,0,0,0
145,NA,15,0,0,0,0
145,NA,16,0,0,0,0
145,NA,18,0,0,0,0
145,NA,19,0,0,0,0
145,NA,20,0,0,0,0
145,NA,21,0,0,0,0
145,NA,22,0,0,0,0
146,NA,5,0,0,0,0
146,NA,6,0,0,0,0
146,NA,7,0,0,0,0
146,NA,8,0,0,0,0
146,NA,9,0,0,0,0
146,NA,10,0,0,0,0
146,NA,11,0,0,0,0
146,NA,12,0,0,0,0
146,NA,13,0,0,0,0
146,NA,14,0,0,0,0
146,NA,15,0,0,0,0
146,NA,16,0,0,0,0
146,NA,18,0,0,0,0
146,NA,19,0,0,0,0
146,NA,20,0,0,0,0
146,NA,21,0,0,0,0
146,NA,22,0,0,0,0
147,NA,5,0,0,0,0
147,NA,6,0,0,0,0
147,NA,7,0,0,0,0
147,NA,8,0,0,0,0
147,NA,9,0,0,0,0
147,NA,10,0,0,0,0
147,NA,11,0,0,0,0
147,NA,12,0,0,0,0
147,NA,13,0,0,0,0
147,NA,14,0,0,0,0
147,NA,15,0,1,0,0
147,NA,16,0,0,0,0
147,NA,18,0,0,0,0
147,NA,19,0,0,0,0
147,NA,20,0,0,0,0
147,NA,21,0,0,0,0
147,NA,22,0,0,0,0
148,NA,5,0,0,0,0
148,NA,6,0,0,0,0
148,NA,7,0,0,0,0
148,NA,8,0,0,0,0
148,NA,9,0,0,0,0
148,NA,10,0,0,0,0
148,NA,11,0,0,0,0
148,NA,12,0,0,0,0
148,NA,13,0,0,0,0
148,NA,14,0,0,0,0
148,NA,15,0,0,0,0
148,NA,16,0,0,0,0
148,NA,18,0,0,0,0
148,NA,19,0,0,0,0
148,NA,20,0,0,0,0
148,NA,21,0,0,0,0
148,NA,22,0,0,0,0
149,NA,5,0,0,0,0
149,NA,6,0,0,0,0
149,NA,7,0,0,0,0
149,NA,8,0,0,0,0
149,NA,9,0,0,0,0
149,NA,10,0,0,0,0
149,NA,11,0,0,0,0
149,NA,12,0,0,0,0
149,NA,13,0,0,0,0
149,NA,14,0,0,0,0
149,NA,15,0,0,0,0
149,NA,16,0,0,0,0
149,NA,18,0,0,0,0
149,NA,19,0,0,0,0
149,NA,20,0,0,0,0
149,NA,21,0,0,0,0
149,NA,22,0,0,0,0
150,NA,5,0,0,0,0
150,NA,6,0,0,0,0
150,NA,7,0,0,0,0
150,NA,8,0,0,0,0
150,NA,9,0,0,0,0
150,NA,10,0,0,0,0
150,NA,11,0,0,0,0
150,NA,12,0,0,0,0
150,NA,13,0,0,0,0
150,NA,14,0,0,0,0
150,NA,15,0,0,0,0
150,NA,16,0,0,0,0
150,NA,18,0,0,0,0
150,NA,19,0,0,0,0
150,NA,20,0,0,0,0
150,NA,21,0,0,0,0
150,NA,22,0,0,0,0
151,NA,5,0,0,0,0
151,NA,6,0,0,0,0
151,NA,7,0,0,0,0
151,NA,8,0,0,0,0
151,NA,9,0,0,0,0
151,NA,10,0,0,0,0
151,NA,11,0,0,1,1
151,NA,12,0,0,0,0
151,NA,13,0,1,0,0
151,NA,14,0,0,0,0
151,NA,15,0,0,0,0
151,NA,16,0,0,0,0
151,NA,18,0,0,0,0
151,NA,19,0,0,0,0
151,NA,20,0,0,0,0
151,NA,21,0,0,0,0
151,NA,22,0,0,0,0
152,NA,5,0,0,0,0
152,NA,6,0,0,0,0
152,NA,7,0,0,0,0
152,NA,8,0,0,0,0
152,NA,9,0,0,0,0
152,NA,10,0,0,0,0
152,NA,11,0,0,0,0
152,NA,12,0,0,0,0
152,NA,13,0,0,0,0
152,NA,14,0,0,0,0
152,NA,15,0,0,0,0
152,NA,16,0,0,0,0
152,NA,18,0,0,0,0
152,NA,19,0,0,0,0
152,NA,20,0,0,0,0
152,NA,21,0,0,0,0
152,NA,22,0,0,0,0
153,NA,5,0,0,0,0
153,NA,6,0,0,0,0
153,NA,7,0,0,0,0
153,NA,8,0,0,0,0
153,NA,9,0,0,0,0
153,NA,10,0,0,0,0
153,NA,11,0,0,0,0
153,NA,12,0,0,0,0
153,NA,13,0,0,0,0
153,NA,14,0,0,0,0
153,NA,15,0,0,0,0
153,NA,16,0,0,0,0
153,NA,18,0,0,0,0
153,NA,19,0,0,0,0
153,NA,20,0,0,0,0
153,NA,21,0,0,0,0
153,NA,22,0,0,0,0
154,NA,5,0,0,0,0
154,NA,6,0,0,0,0
154,NA,7,0,0,0,0
154,NA,8,0,0,0,0
154,NA,9,0,0,0,0
154,NA,10,0,0,0,0
154,NA,11,0,0,0,0
154,NA,12,0,0,0,0
154,NA,13,0,0,0,0
154,NA,14,0,0,0,0
154,NA,15,0,0,0,0
154,NA,16,0,0,0,0
154,NA,18,0,0,0,0
154,NA,19,0,0,0,0
154,NA,20,0,0,0,0
154,NA,21,0,0,0,0
154,NA,22,0,0,0,0
155,NA,5,0,0,0,0
155,NA,6,0,0,0,0
155,NA,7,0,0,0,0
155,NA,8,0,0,0,0
155,NA,9,0,0,0,0
155,NA,10,0,0,0,0
155,NA,11,0,0,0,0
155,NA,12,0,0,0,0
155,NA,13,0,0,0,0
155,NA,14,0,0,0,0
155,NA,15,0,0,0,0
155,NA,16,1,0,0,0
155,NA,18,0,0,0,0
155,NA,19,0,0,0,0
155,NA,20,0,0,0,0
155,NA,21,0,0,0,0
155,NA,22,0,0,0,0
156,NA,5,0,0,0,0
156,NA,6,0,0,0,0
156,NA,7,0,0,0,0
156,NA,8,0,0,0,0
156,NA,9,0,0,0,0
156,NA,10,0,0,0,0
156,NA,11,0,0,0,0
156,NA,12,0,0,0,0
156,NA,13,0,0,0,0
156,NA,14,0,0,0,0
156,NA,15,0,0,0,0
156,NA,16,0,0,0,0
156,NA,18,0,0,0,0
156,NA,19,0,0,0,0
156,NA,20,0,0,0,0
156,NA,21,0,0,0,0
156,NA,22,0,0,0,0
157,NA,5,0,0,0,0
157,NA,6,0,0,0,0
157,NA,7,0,0,0,0
157,NA,8,0,0,0,0
157,NA,9,0,0,0,0
157,NA,10,0,0,0,0
157,NA,11,0,0,0,0
157,NA,12,0,0,0,0
157,NA,13,0,0,0,0
157,NA,14,0,0,0,0
157,NA,15,0,0,0,0
157,NA,16,0,0,0,0
157,NA,18,0,0,0,0
157,NA,19,0,0,0,0
157,NA,20,0,0,0,0
157,NA,21,0,0,0,0
157,NA,22,0,0,0,0
158,NA,5,0,0,0,0
158,NA,6,0,0,0,0
158,NA,7,0,0,0,0
158,NA,8,0,0,0,0
158,NA,9,0,0,0,0
158,NA,10,0,0,0,0
158,NA,11,0,0,0,0
158,NA,12,0,1,0,0
158,NA,13,0,1,0,0
158,NA,14,0,0,0,0
158,NA,15,0,0,0,0
158,NA,16,0,0,0,0
158,NA,18,0,0,0,0
158,NA,19,0,0,0,0
158,NA,20,0,0,0,0
158,NA,21,0,0,0,0
158,NA,22,0,0,0,0
159,NA,5,0,0,0,0
159,NA,6,0,0,0,0
159,NA,7,0,0,0,0
159,NA,8,0,0,0,0
159,NA,9,0,0,0,0
159,NA,10,0,0,0,0
159,NA,11,0,0,0,0
159,NA,12,0,1,0,0
159,NA,13,0,1,0,0
159,NA,14,0,0,0,0
159,NA,15,0,0,0,0
159,NA,16,0,0,0,0
159,NA,18,0,0,0,0
159,NA,19,0,0,0,0
159,NA,20,0,0,0,0
159,NA,21,0,0,0,0
159,NA,22,0,0,0,0
160,NA,5,0,0,0,0
160,NA,6,0,0,0,0
160,NA,7,0,0,0,0
160,NA,8,0,0,0,0
160,NA,9,0,0,0,0
160,NA,10,0,0,0,0
160,NA,11,0,0,0,0
160,NA,12,0,0,0,0
160,NA,13,0,0,0,0
160,NA,14,0,0,0,0
160,NA,15,0,0,0,0
160,NA,16,0,0,0,0
160,NA,18,0,0,0,0
160,NA,19,0,0,0,0
160,NA,20,0,1,0,0
160,NA,21,0,0,0,0
160,NA,22,0,0,0,0
161,NA,5,0,0,0,0
161,NA,6,0,0,0,0
161,NA,7,0,0,0,0
161,NA,8,0,0,0,0
161,NA,9,0,0,0,0
161,NA,10,0,0,0,0
161,NA,11,0,0,0,0
161,NA,12,0,0,0,0
161,NA,13,0,0,0,0
161,NA,14,0,0,0,0
161,NA,15,0,0,0,0
161,NA,16,0,0,0,0
161,NA,18,0,0,0,0
161,NA,19,0,0,0,0
161,NA,20,1,1,0,0
161,NA,21,0,0,0,0
161,NA,22,0,0,0,0
162,NA,5,0,0,0,0
162,NA,6,0,0,0,0
162,NA,7,0,0,0,0
162,NA,8,0,0,0,0
162,NA,9,0,0,0,0
162,NA,10,0,0,0,0
162,NA,11,0,0,0,0
162,NA,12,0,0,0,0
162,NA,13,0,0,0,0
162,NA,14,0,0,0,0
162,NA,15,0,0,0,0
162,NA,16,0,0,0,0
162,NA,18,0,0,0,0
162,NA,19,0,0,0,0
162,NA,20,0,0,0,0
162,NA,21,0,0,0,0
162,NA,22,0,0,0,0
163,NA,5,0,0,0,0
163,NA,6,0,0,0,0
163,NA,7,0,0,0,0
163,NA,8,0,0,0,0
163,NA,9,0,0,0,0
163,NA,10,0,0,0,0
163,NA,11,0,0,0,0
163,NA,12,0,0,0,0
163,NA,13,0,0,0,0
163,NA,14,0,0,0,0
163,NA,15,0,0,0,0
163,NA,16,0,0,0,0
163,NA,18,0,0,0,0
163,NA,19,0,0,0,0
163,NA,20,0,0,0,0
163,NA,21,0,0,0,0
163,NA,22,0,0,0,0
164,NA,5,0,0,0,0
164,NA,6,0,0,0,0
164,NA,7,0,0,0,0
164,NA,8,0,0,0,0
164,NA,9,0,0,0,0
164,NA,10,0,0,0,0
164,NA,11,0,0,0,0
164,NA,12,0,0,0,0
164,NA,13,0,0,0,0
164,NA,14,0,0,0,0
164,NA,15,0,0,0,0
164,NA,16,0,0,0,0
164,NA,18,0,0,0,0
164,NA,19,0,0,0,0
164,NA,20,0,0,0,0
164,NA,21,0,0,0,0
164,NA,22,0,0,0,0
165,NA,5,0,0,0,0
165,NA,6,0,0,0,0
165,NA,7,0,0,0,0
165,NA,8,0,0,0,0
165,NA,9,0,0,0,0
165,NA,10,0,0,0,0
165,NA,11,0,0,0,0
165,NA,12,0,0,0,0
165,NA,13,0,0,0,0
165,NA,14,0,0,0,0
165,NA,15,0,0,0,0
165,NA,16,1,0,0,0
165,NA,18,0,0,0,0
165,NA,19,0,0,0,0
165,NA,20,0,0,0,0
165,NA,21,0,0,0,0
165,NA,22,0,0,0,0
166,NA,5,0,0,0,0
166,NA,6,0,0,0,0
166,NA,7,0,0,0,0
166,NA,8,0,0,0,0
166,NA,9,0,0,0,0
166,NA,10,0,0,0,0
166,NA,11,0,0,0,0
166,NA,12,0,0,0,0
166,NA,13,0,0,0,0
166,NA,14,0,0,0,0
166,NA,15,0,0,0,0
166,NA,16,1,0,0,0
166,NA,18,0,0,0,0
166,NA,19,0,0,0,0
166,NA,20,0,0,0,0
166,NA,21,0,0,0,0
166,NA,22,0,0,0,0
167,NA,5,0,0,0,0
167,NA,6,0,0,0,0
167,NA,7,0,0,0,0
167,NA,8,0,0,0,0
167,NA,9,0,0,0,0
167,NA,10,0,0,0,0
167,NA,11,0,0,0,0
167,NA,12,0,0,0,0
167,NA,13,0,0,0,0
167,NA,14,0,0,0,0
167,NA,15,0,0,0,0
167,NA,16,0,0,0,0
167,NA,18,0,0,0,0
167,NA,19,0,0,0,0
167,NA,20,0,0,0,0
167,NA,21,0,0,0,0
167,NA,22,0,0,0,0
168,NA,5,0,0,0,0
168,NA,6,0,0,0,0
168,NA,7,0,0,0,0
168,NA,8,0,0,0,0
168,NA,9,0,0,0,0
168,NA,10,0,0,0,0
168,NA,11,0,0,0,0
168,NA,12,0,0,0,0
168,NA,13,0,0,0,0
168,NA,14,0,0,0,0
